insert_AVL,insert_BinaryTree,interactions,tree_size
14,13,6841,8566
13,16,7370,8567
15,18,6665,8568
15,20,5174,8569
15,20,3294,8570
15,26,4703,8571
13,16,7298,8572
15,18,8990,8573
14,18,738,8574
13,16,8592,8575
14,11,9809,8576
15,22,4310,8577
15,22,5676,8578
15,15,802,8579
14,15,1381,8580
15,12,2362,8581
15,17,4927,8582
16,24,2061,8583
15,12,2380,8584
14,17,7610,8585
16,26,1980,8586
15,17,5265,8587
15,24,5870,8588
13,20,3715,8589
13,18,3995,8590
13,16,8491,8591
14,22,4367,8592
15,24,5670,8593
14,21,4584,8594
14,21,4284,8595
15,20,1164,8596
13,13,7776,8597
13,15,1653,8598
13,17,7828,8599
14,27,2950,8600
14,18,1298,8601
15,21,8882,8602
15,16,6599,8603
14,15,287,8604
14,10,9619,8605
15,14,5191,8606
15,15,95,8607
14,18,280,8608
14,11,866,8609
14,27,7248,8610
14,15,1661,8611
13,12,9579,8612
14,19,2174,8613
14,20,3721,8614
14,21,1958,8615
15,12,9783,8616
16,21,2052,8617
14,24,7223,8618
16,21,2005,8619
14,16,5766,8620
15,18,7569,8621
14,9,495,8622
14,19,6484,8623
15,21,3238,8624
14,12,1431,8625
15,18,767,8626
15,17,754,8627
14,18,9206,8628
15,17,8771,8629
14,19,4933,8630
14,21,8507,8631
15,13,69,8632
14,20,3815,8633
15,17,5106,8634
15,16,6707,8635
15,13,9785,8636
14,15,296,8637
15,20,6802,8638
15,13,65,8639
14,20,7513,8640
14,18,401,8641
14,16,1725,8642
15,21,7092,8643
16,19,2575,8644
14,16,1797,8645
16,15,5401,8646
13,19,8709,8647
14,21,3848,8648
15,20,8975,8649
14,16,713,8650
16,24,5966,8651
15,18,6544,8652
13,17,7560,8653
14,19,2449,8654
15,24,6133,8655
13,14,5342,8656
13,13,9568,8657
15,22,3238,8658
15,14,899,8659
13,16,8338,8660
15,18,8171,8661
14,12,9406,8662
15,23,4758,8663
15,24,1985,8664
14,24,4511,8665
13,19,1465,8666
15,17,1769,8667
14,20,1158,8668
16,27,4618,8669
14,18,8185,8670
14,22,8670,8671
14,20,5018,8672
14,13,9909,8673
16,21,2113,8674
13,19,3944,8675
13,18,8057,8676
14,20,7514,8677
14,17,2653,8678
14,19,8257,8679
14,17,6488,8680
14,16,9717,8681
14,24,4222,8682
14,24,3031,8683
15,26,3628,8684
14,21,3022,8685
15,23,5516,8686
14,15,5321,8687
15,15,2589,8688
15,18,8753,8689
15,20,6220,8690
13,14,7279,8691
15,13,6923,8692
15,18,5625,8693
14,20,2036,8694
15,19,5259,8695
14,17,6487,8696
14,17,3500,8697
15,19,7028,8698
15,17,7644,8699
14,19,8117,8700
15,11,5212,8701
14,17,2665,8702
14,12,9487,8703
14,15,1473,8704
15,26,4778,8705
14,15,3430,8706
14,15,9529,8707
14,19,2291,8708
13,17,2434,8709
15,29,4137,8710
14,17,8778,8711
14,19,8503,8712
14,15,8358,8713
15,18,8161,8714
13,16,8482,8715
15,21,7732,8716
15,23,3676,8717
15,17,3803,8718
15,21,6672,8719
14,18,2428,8720
13,8,22,8721
14,21,3950,8722
16,21,9351,8723
15,22,1998,8724
14,21,5986,8725
15,18,961,8726
13,18,8484,8727
15,23,5837,8728
14,19,7988,8729
14,22,6127,8730
14,16,306,8731
13,13,9552,8732
15,19,8791,8733
15,14,9792,8734
13,15,7376,8735
14,12,9920,8736
15,22,3221,8737
15,19,3256,8738
15,21,2210,8739
15,21,2007,8740
13,16,7393,8741
14,18,7340,8742
15,16,509,8743
15,27,2102,8744
14,16,5500,8745
15,19,8990,8746
14,12,9833,8747
15,14,9175,8748
14,17,2792,8749
14,16,2857,8750
15,23,7954,8751
15,20,9165,8752
15,17,6806,8753
15,28,3656,8754
14,19,1162,8755
14,18,9143,8756
16,28,4617,8757
14,13,9645,8758
15,15,1332,8759
15,18,8956,8760
16,22,2123,8761
15,19,1637,8762
15,22,8507,8763
13,20,7266,8764
15,14,1428,8765
15,16,2234,8766
14,19,7185,8767
15,16,1000,8768
14,19,5490,8769
14,19,5747,8770
15,17,9358,8771
14,16,2882,8772
15,21,3086,8773
15,17,9866,8774
13,21,4983,8775
12,17,8585,8776
15,16,5208,8777
14,19,1168,8778
15,28,4111,8779
14,22,7999,8780
14,20,4024,8781
13,20,8416,8782
14,18,3516,8783
14,20,7181,8784
15,19,2072,8785
15,25,4677,8786
15,17,2676,8787
15,23,3040,8788
15,16,674,8789
15,22,4007,8790
15,24,1995,8791
14,18,2796,8792
15,19,5643,8793
15,14,6854,8794
15,20,6413,8795
15,17,3422,8796
15,20,9087,8797
15,16,9950,8798
14,17,773,8799
14,16,928,8800
15,21,5696,8801
14,21,131,8802
14,15,3809,8803
15,20,8781,8804
15,18,6348,8805
13,18,5144,8806
14,20,3717,8807
14,20,1555,8808
13,20,6311,8809
15,27,4179,8810
14,20,5906,8811
16,23,6686,8812
15,16,2594,8813
14,13,9421,8814
15,18,3866,8815
15,16,1017,8816
13,17,449,8817
15,20,2893,8818
14,22,408,8819
15,17,1122,8820
14,17,6899,8821
15,19,8755,8822
15,19,270,8823
15,21,8893,8824
16,21,5608,8825
15,19,6682,8826
13,22,8666,8827
15,16,1046,8828
13,19,6631,8829
14,8,9439,8830
15,22,1974,8831
15,15,2326,8832
13,20,5921,8833
15,15,5782,8834
14,19,7458,8835
13,18,8620,8836
13,18,7277,8837
14,18,1174,8838
15,18,175,8839
13,10,9939,8840
14,18,1704,8841
14,21,2432,8842
14,17,6624,8843
15,18,650,8844
14,14,8204,8845
14,15,6842,8846
14,20,8018,8847
13,19,8652,8848
13,16,9734,8849
14,21,8426,8850
15,14,9774,8851
14,21,6633,8852
15,21,7180,8853
13,15,43,8854
15,18,1877,8855
15,20,9139,8856
15,16,6724,8857
14,9,543,8858
14,17,184,8859
14,13,9707,8860
15,19,6333,8861
14,17,8509,8862
15,22,2032,8863
13,18,8605,8864
16,20,643,8865
14,23,5842,8866
14,25,7224,8867
14,19,7919,8868
15,21,7015,8869
14,16,3750,8870
14,16,7858,8871
14,21,5071,8872
13,18,2533,8873
14,22,4481,8874
15,19,5720,8875
15,19,736,8876
14,16,7674,8877
13,14,89,8878
15,9,9388,8879
14,21,7408,8880
14,25,4866,8881
15,18,9161,8882
14,23,392,8883
16,23,2045,8884
15,19,5555,8885
14,18,2268,8886
15,21,7535,8887
14,21,2278,8888
16,19,9162,8889
14,18,7719,8890
14,12,8336,8891
15,17,1846,8892
14,20,6227,8893
13,11,368,8894
13,16,450,8895
16,23,3221,8896
15,23,6209,8897
15,21,4026,8898
14,21,1140,8899
13,14,9575,8900
14,15,7775,8901
14,17,8997,8902
15,16,997,8903
15,18,6660,8904
15,11,9829,8905
14,19,3068,8906
14,17,7395,8907
15,20,3855,8908
15,29,3157,8909
15,21,6782,8910
14,19,1262,8911
14,26,8022,8912
15,15,2294,8913
13,18,8005,8914
15,16,6419,8915
14,21,7848,8916
15,18,6624,8917
14,19,3953,8918
15,22,6478,8919
14,18,5786,8920
14,27,8023,8921
14,22,4813,8922
14,19,7631,8923
14,16,602,8924
15,23,5180,8925
14,20,4433,8926
15,21,3822,8927
14,17,7740,8928
13,13,8458,8929
15,28,4961,8930
14,20,3667,8931
15,16,2584,8932
14,14,309,8933
15,27,4663,8934
13,20,9243,8935
14,16,6490,8936
15,22,7731,8937
14,21,6638,8938
13,15,344,8939
14,16,887,8940
15,16,9771,8941
14,19,7957,8942
15,19,5260,8943
16,22,2065,8944
16,18,2313,8945
14,17,1678,8946
13,11,9912,8947
16,18,8936,8948
15,17,5631,8949
13,24,6389,8950
14,15,1073,8951
14,11,5,8952
15,24,1202,8953
14,17,5056,8954
14,16,606,8955
14,17,2733,8956
15,13,9488,8957
13,18,4428,8958
15,17,6825,8959
16,24,7945,8960
14,17,5740,8961
14,18,491,8962
14,17,6880,8963
15,21,6049,8964
14,16,5153,8965
15,20,2475,8966
15,21,8890,8967
15,17,2883,8968
14,18,9112,8969
14,18,5585,8970
14,18,121,8971
15,22,5234,8972
13,20,3541,8973
14,14,5381,8974
14,17,7298,8975
14,21,5853,8976
14,20,3410,8977
14,16,3562,8978
14,22,1140,8979
14,13,5392,8980
15,17,9950,8981
14,21,2213,8982
15,15,5397,8983
14,18,7503,8984
13,18,7268,8985
15,27,6002,8986
15,17,236,8987
14,17,6755,8988
16,21,6781,8989
15,21,3412,8990
15,17,1051,8991
14,20,2521,8992
13,15,3902,8993
14,21,4282,8994
15,16,4921,8995
16,17,9054,8996
15,19,6756,8997
15,16,3810,8998
14,16,8289,8999
14,16,2219,9000
15,13,9394,9001
15,21,4761,9002
14,20,7453,9003
14,21,9286,9004
14,15,6493,9005
15,25,4750,9006
15,16,1490,9007
14,24,6255,9008
15,28,4663,9009
15,20,2629,9010
15,19,1646,9011
15,26,4613,9012
15,26,4841,9013
15,25,7042,9014
13,15,8467,9015
15,24,2108,9016
14,14,9396,9017
16,20,5054,9018
14,15,5214,9019
15,24,6176,9020
14,14,8465,9021
14,15,2616,9022
16,20,5048,9023
15,14,2366,9024
15,18,6898,9025
14,21,6320,9026
14,14,7772,9027
14,26,3653,9028
13,20,129,9029
15,19,2412,9030
15,25,5872,9031
15,23,5874,9032
15,25,7172,9033
14,16,3324,9034
15,19,1511,9035
13,10,17,9036
14,19,4425,9037
14,19,3000,9038
14,21,6271,9039
14,21,9088,9040
16,27,1981,9041
14,16,7916,9042
14,10,52,9043
15,18,6821,9044
14,14,1310,9045
13,17,8518,9046
14,19,5281,9047
15,20,7057,9048
14,13,9924,9049
15,17,6846,9050
13,12,9584,9051
13,18,8388,9052
14,12,9462,9053
15,29,4632,9054
15,18,754,9055
14,22,6359,9056
14,18,951,9057
15,23,4877,9058
13,10,11,9059
14,19,7432,9060
14,14,7288,9061
15,17,2234,9062
14,15,9657,9063
15,15,811,9064
16,26,1909,9065
13,16,7520,9066
16,15,827,9067
16,21,6334,9068
13,13,6871,9069
15,14,3449,9070
15,19,1773,9071
15,20,8851,9072
13,17,7717,9073
15,22,1824,9074
16,22,2024,9075
16,19,9026,9076
14,20,6693,9077
15,29,3656,9078
15,23,6082,9079
15,17,6616,9080
15,11,501,9081
15,20,5665,9082
14,12,1356,9083
14,20,6314,9084
14,19,6648,9085
13,14,8461,9086
14,19,9024,9087
14,19,3951,9088
14,18,3337,9089
14,10,5387,9090
14,18,7734,9091
13,18,6976,9092
14,20,7620,9093
14,17,7390,9094
15,16,7786,9095
14,16,9529,9096
15,20,4909,9097
14,28,4965,9098
14,21,2214,9099
13,16,8132,9100
15,21,4765,9101
14,22,3986,9102
14,15,6982,9103
14,20,2481,9104
14,21,2161,9105
16,19,9005,9106
15,20,1506,9107
15,18,5205,9108
15,22,9012,9109
13,18,3939,9110
15,21,1821,9111
14,13,9513,9112
15,25,5956,9113
15,17,9528,9114
15,20,2178,9115
14,13,2603,9116
14,20,7988,9117
15,25,1202,9118
14,15,6553,9119
14,15,1324,9120
16,20,6588,9121
14,21,4286,9122
13,16,8299,9123
14,30,4207,9124
13,18,8028,9125
14,18,2436,9126
14,15,87,9127
14,22,9288,9128
13,16,3752,9129
15,16,2300,9130
14,17,7419,9131
14,18,8517,9132
16,16,2637,9133
14,17,753,9134
16,17,997,9135
14,24,4797,9136
14,19,6109,9137
15,18,8855,9138
14,11,2,9139
16,18,5121,9140
13,18,2793,9141
15,19,8174,9142
15,18,985,9143
15,17,5100,9144
15,20,7701,9145
16,25,3162,9146
16,21,7703,9147
15,21,2040,9148
15,25,4363,9149
15,17,607,9150
15,19,3363,9151
14,19,950,9152
14,15,1245,9153
14,18,8013,9154
15,21,1509,9155
15,19,5624,9156
14,18,448,9157
13,20,1595,9158
15,20,1263,9159
13,30,4200,9160
14,14,3895,9161
15,22,5034,9162
16,18,9068,9163
14,18,6531,9164
14,19,5786,9165
15,13,64,9166
15,17,7680,9167
15,19,1894,9168
16,15,5270,9169
13,18,4033,9170
15,22,7014,9171
14,18,4415,9172
13,23,8558,9173
15,25,7998,9174
15,14,9514,9175
15,15,2610,9176
15,21,7512,9177
14,17,3568,9178
15,27,4649,9179
15,17,1874,9180
14,22,4175,9181
14,19,8011,9182
14,13,9176,9183
15,17,1771,9184
14,16,2375,9185
15,18,684,9186
13,16,3746,9187
14,15,2822,9188
14,22,8630,9189
15,21,5008,9190
15,18,3373,9191
16,21,8876,9192
14,16,41,9193
13,19,2440,9194
15,15,5407,9195
15,21,2178,9196
15,19,8856,9197
15,9,9438,9198
14,17,4072,9199
15,28,4125,9200
14,18,3470,9201
14,19,7437,9202
12,13,8539,9203
14,18,8379,9204
16,16,1787,9205
14,23,4405,9206
15,18,988,9207
13,16,9298,9208
14,20,7972,9209
15,19,5636,9210
14,17,7523,9211
14,19,8498,9212
14,12,9998,9213
14,22,6698,9214
14,18,268,9215
15,14,2372,9216
13,19,3733,9217
12,10,365,9218
14,19,1545,9219
15,13,2363,9220
14,17,1725,9221
14,17,1270,9222
14,15,7590,9223
15,18,1765,9224
14,21,3709,9225
14,23,2996,9226
14,19,3943,9227
15,24,8916,9228
15,21,8785,9229
14,22,4366,9230
15,14,9393,9231
13,18,8606,9232
15,16,1802,9233
15,22,4283,9234
14,16,6984,9235
14,19,3588,9236
14,19,8687,9237
14,18,7971,9238
14,21,9237,9239
14,14,6659,9240
14,9,9958,9241
15,18,6760,9242
14,18,5156,9243
16,11,9955,9244
15,12,9809,9245
15,20,1776,9246
14,22,8678,9247
13,19,9894,9248
15,20,2140,9249
16,19,223,9250
15,17,2256,9251
15,19,216,9252
15,15,1492,9253
14,22,6197,9254
16,28,1981,9255
14,19,1552,9256
15,21,9193,9257
15,17,2275,9258
15,19,6820,9259
14,19,4329,9260
14,22,6640,9261
14,22,6212,9262
13,22,2935,9263
15,22,4793,9264
16,18,6846,9265
14,13,9918,9266
14,19,8381,9267
15,22,5533,9268
15,20,4241,9269
15,26,3969,9270
13,19,2191,9271
14,31,4198,9272
15,16,728,9273
14,26,3698,9274
15,12,505,9275
14,11,537,9276
15,20,5473,9277
15,23,5534,9278
13,16,430,9279
15,25,3965,9280
15,25,2108,9281
15,18,9037,9282
15,28,4180,9283
14,24,3599,9284
15,23,5233,9285
14,22,2512,9286
15,14,1503,9287
15,15,777,9288
13,18,1138,9289
16,26,4674,9290
15,18,5106,9291
13,12,7777,9292
14,26,7237,9293
14,20,4392,9294
15,24,8922,9295
13,18,4082,9296
14,22,4309,9297
15,28,3654,9298
13,11,9614,9299
13,20,8549,9300
13,18,7622,9301
15,18,8156,9302
14,16,2747,9303
15,19,8350,9304
15,15,8206,9305
13,13,9603,9306
15,16,5238,9307
14,13,30,9308
15,21,5136,9309
16,20,2019,9310
14,19,3994,9311
13,24,7244,9312
14,21,7407,9313
15,24,4526,9314
13,18,7194,9315
14,18,8991,9316
15,25,3389,9317
16,21,5048,9318
15,17,9768,9319
15,23,4527,9320
14,15,9721,9321
15,18,1225,9322
13,23,8655,9323
15,18,6957,9324
14,19,5616,9325
13,11,3928,9326
15,18,7391,9327
14,21,6276,9328
14,22,7581,9329
15,19,3356,9330
15,25,4825,9331
15,18,5203,9332
14,20,1512,9333
13,13,3923,9334
14,20,3552,9335
15,17,9717,9336
13,14,9877,9337
15,18,5141,9338
14,14,9746,9339
15,20,5012,9340
14,26,7159,9341
15,15,92,9342
14,17,8607,9343
13,13,917,9344
15,14,969,9345
14,21,5801,9346
14,11,9907,9347
13,18,709,9348
14,21,7200,9349
13,21,6026,9350
14,23,1587,9351
15,14,6921,9352
13,25,7250,9353
16,17,6594,9354
15,17,229,9355
15,17,9217,9356
15,10,521,9357
14,20,3971,9358
15,17,1845,9359
14,18,8102,9360
14,25,7327,9361
15,21,6669,9362
14,23,3304,9363
14,18,5190,9364
14,16,6943,9365
14,21,3207,9366
15,16,1258,9367
16,26,3171,9368
15,26,4699,9369
15,19,7355,9370
15,20,8182,9371
15,14,8209,9372
14,21,7446,9373
16,22,3141,9374
14,17,9125,9375
16,22,4766,9376
15,18,8941,9377
16,19,9031,9378
15,17,1827,9379
14,23,6140,9380
15,19,5057,9381
15,22,3413,9382
14,11,9412,9383
13,18,8658,9384
14,12,6,9385
14,24,5993,9386
14,22,4227,9387
14,18,6879,9388
14,10,9963,9389
14,23,6071,9390
13,21,4980,9391
14,23,3641,9392
15,21,9091,9393
15,27,4635,9394
14,16,8830,9395
14,19,6033,9396
15,23,7841,9397
15,16,87,9398
15,24,9203,9399
15,16,2539,9400
13,20,7442,9401
14,20,3736,9402
14,20,7099,9403
14,16,1239,9404
14,12,6876,9405
15,21,6223,9406
15,13,2357,9407
14,22,2168,9408
16,21,5253,9409
15,27,4183,9410
15,29,4660,9411
16,19,6661,9412
14,21,3947,9413
14,19,4071,9414
15,19,1671,9415
15,20,3953,9416
14,16,6415,9417
14,21,5897,9418
16,14,831,9419
15,17,2730,9420
15,22,1967,9421
16,21,2162,9422
14,21,6370,9423
15,19,1057,9424
15,18,6796,9425
14,12,5200,9426
15,17,3441,9427
15,19,988,9428
14,18,1638,9429
15,18,8995,9430
14,15,9878,9431
16,21,9079,9432
15,18,2730,9433
14,19,6976,9434
15,20,6670,9435
15,25,5958,9436
15,23,3198,9437
16,20,9026,9438
13,21,8125,9439
15,23,4802,9440
14,22,3208,9441
14,17,2784,9442
15,22,1463,9443
14,18,3506,9444
14,22,3207,9445
14,18,3133,9446
15,17,3810,9447
15,25,5973,9448
15,15,5381,9449
15,13,992,9450
15,16,8702,9451
14,18,7347,9452
14,29,3153,9453
15,22,5072,9454
15,24,4755,9455
15,14,9948,9456
15,19,6623,9457
14,20,8195,9458
14,17,935,9459
14,18,8260,9460
14,18,7189,9461
15,16,812,9462
14,19,7339,9463
14,22,6270,9464
15,27,4139,9465
13,11,360,9466
15,17,2227,9467
13,16,7336,9468
15,9,9385,9469
14,18,6704,9470
16,21,2138,9471
15,18,8944,9472
15,13,9487,9473
16,11,9952,9474
14,20,2449,9475
16,19,9045,9476
14,10,9436,9477
13,20,6259,9478
15,21,5018,9479
13,23,4816,9480
14,26,7250,9481
15,21,3719,9482
16,22,2162,9483
15,18,6755,9484
14,19,5142,9485
14,12,6916,9486
16,23,3054,9487
15,16,1764,9488
15,23,1462,9489
15,23,3989,9490
14,9,24,9491
14,20,8650,9492
13,18,1152,9493
15,21,3714,9494
15,21,4919,9495
15,17,5291,9496
14,19,4073,9497
15,18,3498,9498
16,20,8978,9499
15,13,9809,9500
14,21,201,9501
14,21,1115,9502
15,19,8752,9503
14,21,6039,9504
15,18,7418,9505
14,21,7552,9506
14,15,5084,9507
16,15,6853,9508
14,18,162,9509
14,21,6453,9510
14,18,1668,9511
14,18,7412,9512
15,19,171,9513
15,16,181,9514
15,10,518,9515
14,18,1665,9516
15,15,3448,9517
14,21,3571,9518
14,18,3428,9519
15,21,4909,9520
14,21,3911,9521
15,12,9803,9522
14,12,9910,9523
15,16,5063,9524
15,17,9868,9525
13,19,1181,9526
15,19,6705,9527
14,18,3940,9528
16,26,4678,9529
15,22,2034,9530
14,12,100,9531
15,17,1230,9532
13,10,9501,9533
16,21,8851,9534
14,19,7268,9535
14,14,6918,9536
14,15,2755,9537
14,19,8703,9538
15,16,123,9539
15,20,2916,9540
13,19,5155,9541
14,15,8142,9542
15,17,6679,9543
15,18,1678,9544
14,12,8323,9545
14,17,7196,9546
15,20,3342,9547
13,17,8122,9548
16,19,767,9549
15,22,3121,9550
15,13,9383,9551
16,26,4677,9552
13,17,2924,9553
15,19,5644,9554
14,21,6091,9555
14,17,2791,9556
16,18,6824,9557
14,18,9147,9558
15,19,3083,9559
14,21,7853,9560
14,20,1181,9561
14,21,3182,9562
15,17,9082,9563
15,16,681,9564
14,20,8385,9565
16,20,2702,9566
14,20,7598,9567
14,19,1139,9568
13,14,1404,9569
15,18,4072,9570
14,18,4054,9571
15,20,2911,9572
15,22,2214,9573
15,17,733,9574
15,23,4588,9575
14,12,6888,9576
15,21,7928,9577
14,22,7929,9578
15,13,1361,9579
14,17,8694,9580
14,16,1049,9581
15,18,743,9582
15,16,9723,9583
14,18,324,9584
14,22,6387,9585
13,23,5813,9586
14,20,3115,9587
12,12,9562,9588
14,28,4960,9589
15,17,2549,9590
15,19,7415,9591
15,24,6140,9592
14,19,5730,9593
13,13,2848,9594
15,27,3172,9595
15,24,4114,9596
14,19,5549,9597
15,26,7121,9598
16,21,5252,9599
15,19,3305,9600
15,22,1193,9601
15,20,5658,9602
15,23,6215,9603
15,22,3406,9604
14,27,6390,9605
15,16,802,9606
14,15,293,9607
15,18,669,9608
14,22,5082,9609
14,16,1653,9610
15,20,5715,9611
15,21,2482,9612
15,20,8748,9613
14,13,5437,9614
14,16,2806,9615
15,18,1486,9616
15,21,7601,9617
14,20,2272,9618
14,17,1047,9619
14,13,2560,9620
14,19,4820,9621
14,15,8461,9622
16,20,5051,9623
14,18,549,9624
14,23,7661,9625
14,18,8222,9626
16,16,1015,9627
14,22,3209,9628
14,15,5343,9629
15,16,2618,9630
14,20,6513,9631
15,18,2887,9632
15,15,8275,9633
16,22,9079,9634
15,22,6292,9635
16,17,1016,9636
14,16,9880,9637
13,22,2936,9638
13,13,8037,9639
14,15,1313,9640
15,20,940,9641
14,17,3751,9642
14,17,3795,9643
14,22,6039,9644
14,21,5539,9645
16,17,6600,9646
14,18,7524,9647
16,23,3139,9648
15,19,5223,9649
13,17,8571,9650
16,23,2051,9651
14,17,42,9652
15,18,3383,9653
14,13,3453,9654
15,17,6942,9655
15,14,1043,9656
14,19,8027,9657
15,23,4308,9658
15,23,4252,9659
15,16,9721,9660
15,14,6926,9661
15,25,7116,9662
14,14,2607,9663
15,13,5200,9664
14,22,6195,9665
14,23,8898,9666
16,14,2568,9667
14,18,2426,9668
15,19,8185,9669
14,17,604,9670
13,18,3739,9671
15,17,5476,9672
14,21,4354,9673
14,20,7533,9674
14,19,1515,9675
14,21,6244,9676
13,14,484,9677
16,18,9038,9678
15,14,5734,9679
15,21,5706,9680
14,18,7608,9681
15,30,4136,9682
16,22,2099,9683
16,14,991,9684
15,16,7589,9685
15,14,5392,9686
16,23,2033,9687
15,20,5615,9688
15,14,9700,9689
16,16,2636,9690
15,18,1687,9691
15,18,6625,9692
14,20,6104,9693
14,18,4293,9694
15,17,8176,9695
14,16,2298,9696
13,14,9542,9697
15,19,743,9698
15,16,1075,9699
14,21,7726,9700
15,19,7698,9701
15,23,4813,9702
15,22,3201,9703
13,21,8403,9704
14,19,2345,9705
15,23,4715,9706
15,28,4646,9707
14,13,9180,9708
14,15,105,9709
14,16,6732,9710
14,16,1237,9711
15,18,7712,9712
15,14,867,9713
14,18,3335,9714
16,21,5054,9715
12,14,8455,9716
14,22,8727,9717
15,16,3439,9718
14,17,421,9719
16,27,4778,9720
15,19,2426,9721
16,26,2107,9722
14,13,1402,9723
14,18,8529,9724
15,14,2751,9725
14,19,5929,9726
15,21,7178,9727
14,16,2292,9728
16,25,3024,9729
14,20,8253,9730
14,20,6369,9731
15,19,721,9732
15,19,3065,9733
13,10,9570,9734
14,18,9124,9735
16,18,1762,9736
15,16,636,9737
15,19,121,9738
15,22,941,9739
15,22,7092,9740
14,14,6852,9741
15,22,2178,9742
14,16,1156,9743
14,19,7719,9744
14,15,1864,9745
15,24,6209,9746
13,19,2525,9747
16,18,6942,9748
15,26,5999,9749
13,17,9298,9750
15,15,1719,9751
14,22,8425,9752
13,12,7756,9753
16,12,9472,9754
14,15,6953,9755
15,17,507,9756
16,16,5401,9757
15,30,4131,9758
14,17,9150,9759
14,23,8424,9760
15,13,2383,9761
14,23,5519,9762
15,17,5496,9763
14,15,1799,9764
14,15,1440,9765
14,15,971,9766
14,17,3560,9767
14,19,8427,9768
14,15,1092,9769
15,13,853,9770
15,24,5519,9771
13,20,4295,9772
14,14,9382,9773
15,20,6674,9774
14,16,8365,9775
15,16,1245,9776
15,21,9234,9777
14,14,890,9778
15,19,8187,9779
15,24,5233,9780
14,17,6539,9781
15,24,6257,9782
13,10,9,9783
13,21,4294,9784
15,20,5729,9785
15,18,3313,9786
14,19,1152,9787
15,21,7481,9788
14,20,7443,9789
15,20,302,9790
15,18,2256,9791
14,25,6177,9792
13,22,5820,9793
13,18,7751,9794
14,20,4328,9795
14,22,3611,9796
14,18,8722,9797
14,17,7887,9798
15,20,2037,9799
14,27,6165,9800
15,16,8739,9801
15,22,7555,9802
15,15,6811,9803
13,18,8120,9804
14,20,580,9805
15,20,5176,9806
15,21,5717,9807
15,28,6166,9808
14,17,2417,9809
14,21,255,9810
14,11,1398,9811
15,22,8955,9812
14,20,6511,9813
13,15,7758,9814
13,11,9600,9815
13,17,8591,9816
14,17,1070,9817
14,20,752,9818
14,24,6071,9819
14,25,4865,9820
15,16,1053,9821
13,12,8326,9822
15,19,7393,9823
14,20,3224,9824
14,19,2429,9825
15,16,1720,9826
15,16,6834,9827
14,18,7502,9828
14,15,9607,9829
15,20,5222,9830
14,11,18,9831
14,23,4697,9832
13,17,9129,9833
15,17,6828,9834
15,21,9169,9835
14,12,9708,9836
15,20,8355,9837
14,23,4885,9838
14,23,5873,9839
14,17,771,9840
15,16,1491,9841
14,16,3622,9842
14,26,6077,9843
14,18,8001,9844
14,17,1379,9845
16,21,2029,9846
16,16,6592,9847
14,17,8801,9848
14,18,2780,9849
15,21,9014,9850
15,21,3665,9851
14,18,184,9852
14,25,3692,9853
15,22,7409,9854
14,13,9759,9855
13,17,6120,9856
14,18,9129,9857
14,25,2944,9858
15,17,3621,9859
15,19,5087,9860
15,20,8165,9861
15,13,9990,9862
14,13,9783,9863
14,16,7293,9864
15,19,6817,9865
15,15,5303,9866
14,17,7001,9867
14,22,5172,9868
14,18,6539,9869
13,18,9225,9870
15,16,2294,9871
14,16,8029,9872
15,21,9199,9873
16,24,4723,9874
14,24,6030,9875
14,21,577,9876
15,18,6751,9877
15,21,8973,9878
15,21,5729,9879
15,20,5882,9880
13,19,4338,9881
14,16,5745,9882
14,22,6065,9883
14,17,8029,9884
14,30,3154,9885
15,19,2175,9886
15,11,500,9887
13,18,2282,9888
16,18,5118,9889
13,19,472,9890
14,17,7368,9891
14,21,3282,9892
14,19,461,9893
14,18,3502,9894
14,21,575,9895
14,15,7278,9896
15,21,5157,9897
14,14,3927,9898
15,18,8801,9899
